2.000000000000000000e+00,1.707214765100671383e-01
3.000000000000000000e+00,6.951827242524916128e-02
4.000000000000000000e+00,7.186468646864686838e-02
5.000000000000000000e+00,5.513698630136985857e-02
6.000000000000000000e+00,2.635344827586206806e-01
7.000000000000000000e+00,6.668674698795180600e-01
8.000000000000000000e+00,8.820175438596491446e-01
9.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+00
